SCAN,6ft_5,6ft_6,6ft_7,6ft_8,6ft_9,6ft_10,6ft_4,6ft_3,6ft_2,6ft_1,avg,cumsum
298,0.000007943282347,0.000006309573445,0.000007943282347,0.00000316227766,0.00000316227766,0.000007943282347,0.000006309573445,0.00001,0.00000316227766,0.000001995262315,0.000005793108923,0.00201398158
299,0.000002511886432,0.000005011872336,0.00001,0.00002511886432,0.000007943282347,0.00000316227766,0.000006309573445,0.000006309573445,0.00001,0.00001,0.000008636732999,0.002022618313
300,0.000006309573445,0.000007943282347,0.000007943282347,0.00002511886432,0.000006309573445,0.000006309573445,0.000006309573445,0.000001995262315,0.000006309573445,0.000002511886432,0.000007706044499,0.002030324357
301,0.000005011872336,0.000001995262315,0.000007943282347,0.00001258925412,0.000007943282347,0.00001,0.000001584893192,0.000007943282347,0.00001,0.000007943282347,0.000007295441135,0.002037619798
302,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000005011872336,0.000001995262315,0.000007943282347,0.000002511886432,0.000001584893192,0.000005234889477,0.002042854688
303,0.000006309573445,0.000001995262315,0.00000316227766,0.000007943282347,0.000002511886432,0.00001,0.00001,0.000001995262315,0.00001,0.000002511886432,0.000005642943095,0.002048497631
304,0.00001,0.000007943282347,0.00001,0.000007943282347,0.00002511886432,0.00000316227766,0.000001995262315,0.000007943282347,0.000007943282347,0.00001995262315,0.00001020021568,0.002058697847
305,0.000001995262315,0.000002511886432,0.000002511886432,0.000003981071706,0.00001584893192,0.00001,0.000006309573445,0.000007943282347,0.000006309573445,0.000001258925412,0.000005867039345,0.002064564886
306,0.000006309573445,0.000007943282347,0.000007943282347,0.000003981071706,0.000007943282347,0.00001,0.000001584893192,0.000006309573445,0.000006309573445,0.00001,0.000006832453227,0.002071397339
307,0.000001584893192,0.000006309573445,0.00001,0.00001258925412,0.00001584893192,0.000006309573445,0.00001,0.000007943282347,0.000007943282347,0.000007943282347,0.000008647207316,0.002080044547
308,0.000006309573445,0.000002511886432,0.000007943282347,0.000003981071706,0.000007943282347,0.000007943282347,0.000007943282347,0.000006309573445,0.000001995262315,0.000007943282347,0.000006082377908,0.002086126924
309,0.000001995262315,0.000007943282347,0.00000316227766,0.000003981071706,0.00000316227766,0.000006309573445,0.00001,0.000006309573445,0.00001,0.000001584893192,0.000005444821177,0.002091571746
310,0.000007943282347,0.000006309573445,0.000007943282347,0.000003981071706,0.000007943282347,0.000002511886432,0.000005011872336,0.000006309573445,0.000001584893192,0.000002511886432,0.000005205060403,0.002096776806
311,0.000007943282347,0.000001584893192,0.000007943282347,0.000006309573445,0.00000316227766,0.000006309573445,0.000007943282347,0.000007943282347,0.000001995262315,0.000006309573445,0.000005744428289,0.002102521234
312,0.00001,0.000007943282347,0.000007943282347,0.000003981071706,0.00001258925412,0.000002511886432,0.00001,0.000006309573445,0.000007943282347,0.000002511886432,0.000007173351918,0.002109694586
313,0.000007943282347,0.000001995262315,0.000001995262315,0.000003981071706,0.000007943282347,0.000007943282347,0.000006309573445,0.000006309573445,0.000007943282347,0.000002511886432,0.000005487575905,0.002115182162
314,0.000002511886432,0.000007943282347,0.000001584893192,0.00001258925412,0.00002511886432,0.000007943282347,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.000008783088324,0.00212396525
315,0.000007943282347,0.000006309573445,0.000007943282347,0.00001258925412,0.00000316227766,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000007603037275,0.002131568288
316,0.000007943282347,0.000006309573445,0.000002511886432,0.000007943282347,0.00002511886432,0.000002511886432,0.000006309573445,0.000002511886432,0.00001,0.00001,0.00000811602352,0.002139684311
317,0.000007943282347,0.000001995262315,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000006309573445,0.000007943282347,0.000001995262315,0.000001995262315,0.000006201177213,0.002145885488
318,0.000007943282347,0.000002511886432,0.000007943282347,0.000003981071706,0.000007943282347,0.000006309573445,0.000002511886432,0.000007943282347,0.000006309573445,0.000002511886432,0.000005590900728,0.002151476389
319,0.000007943282347,0.000007943282347,0.000001995262315,0.000003981071706,0.00000316227766,0.000006309573445,0.000006309573445,0.000002511886432,0.000006309573445,0.000002511886432,0.000004897766957,0.002156374156
320,0.000007943282347,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.000002511886432,0.000006309573445,0.000002511886432,0.000007943282347,0.000007943282347,0.000006899304039,0.00216327346
321,0.000006309573445,0.000001995262315,0.000007943282347,0.000003981071706,0.00000316227766,0.00001,0.000006309573445,0.000006309573445,0.00001,0.00001,0.000006601061436,0.002169874522
322,0.000007943282347,0.000001995262315,0.00001,0.00001258925412,0.000002511886432,0.00000316227766,0.000001584893192,0.000002511886432,0.000006309573445,0.000001995262315,0.000005060357826,0.002174934879
323,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000007985583222,0.002182920463
324,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.00001584893192,0.00001,0.000002511886432,0.000002511886432,0.000007943282347,0.00001,0.000007895540762,0.002190816003
325,0.000002511886432,0.000001995262315,0.000007943282347,0.00002511886432,0.000007943282347,0.00001,0.000006309573445,0.000006309573445,0.000007943282347,0.000007943282347,0.000008401828935,0.002199217832
326,0.000001584893192,0.000006309573445,0.000002511886432,0.00000316227766,0.000007943282347,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.00001,0.000006165133356,0.002205382966
327,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.00001584893192,0.00001,0.000001258925412,0.000002511886432,0.000007943282347,0.000007943282347,0.000007564572894,0.002212947539
328,0.000002511886432,0.000007943282347,0.000007943282347,0.00001258925412,0.00000316227766,0.00000316227766,0.00001,0.000006309573445,0.000001584893192,0.00001,0.00000652067272,0.002219468211
329,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000007943282347,0.000006309573445,0.000007943282347,0.000002511886432,0.000002511886432,0.000006052160915,0.002225520372
330,0.000002511886432,0.000007943282347,0.000001995262315,0.000006309573445,0.00001,0.000006309573445,0.000006309573445,0.000006309573445,0.000007943282347,0.000007943282347,0.000006357528957,0.002231877901
331,0.000006309573445,0.000007943282347,0.000001584893192,0.000007943282347,0.000002511886432,0.000005011872336,0.000001584893192,0.000006309573445,0.000007943282347,0.00001,0.000005714253908,0.002237592155
332,0.000006309573445,0.000002511886432,0.00001,0.00002511886432,0.000005011872336,0.000003981071706,0.000002511886432,0.000002511886432,0.000007943282347,0.00001,0.000007590032345,0.002245182187
333,0.000007943282347,0.000001995262315,0.00001,0.000003981071706,0.00001258925412,0.00000316227766,0.00001,0.000001995262315,0.000007943282347,0.000002511886432,0.000006212157924,0.002251394345
334,0.000006309573445,0.00000316227766,0.000007943282347,0.00001258925412,0.000006309573445,0.000006309573445,0.000001995262315,0.000006309573445,0.000006309573445,0.000002511886432,0.00000597498301,0.002257369328
335,0.00000316227766,0.000006309573445,0.000007943282347,0.000007943282347,0.000002511886432,0.000006309573445,0.00001,0.000006309573445,0.000007943282347,0.000001995262315,0.000006042799378,0.002263412128
336,0.000006309573445,0.000002511886432,0.00001,0.000007943282347,0.000007943282347,0.00001,0.000006309573445,0.000007943282347,0.00000316227766,0.000001995262315,0.000006411842034,0.00226982397
337,0.000007943282347,0.000002511886432,0.000007943282347,0.000007943282347,0.000007943282347,0.000002511886432,0.000007943282347,0.000006309573445,0.000001995262315,0.000007943282347,0.000006098830271,0.0022759228
338,0.000006309573445,0.000007943282347,0.000007943282347,0.000003981071706,0.00000316227766,0.00001,0.00001,0.000007943282347,0.000007943282347,0.00001,0.00000752260522,0.002283445405
339,0.000006309573445,0.000005011872336,0.000007943282347,0.000007943282347,0.00001,0.00001,0.000002511886432,0.000007943282347,0.000007943282347,0.00001,0.00000756064616,0.002291006051
340,0.000007943282347,0.000007943282347,0.00000316227766,0.000007943282347,0.000001584893192,0.00000316227766,0.000001584893192,0.000001995262315,0.000007943282347,0.000001995262315,0.000004525799572,0.002295531851
341,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000006309573445,0.00001,0.000007943282347,0.000007943282347,0.000001995262315,0.00000674930986,0.002302281161
342,0.00001,0.000001584893192,0.000007943282347,0.000003981071706,0.000003981071706,0.00000316227766,0.00001,0.000007943282347,0.000002511886432,0.000002511886432,0.000005361965182,0.002307643126
343,0.000007943282347,0.000006309573445,0.000006309573445,0.000003981071706,0.000006309573445,0.00000316227766,0.000001995262315,0.000007943282347,0.000007943282347,0.000002511886432,0.000005440906549,0.002313084033
344,0.000006309573445,0.000007943282347,0.000002511886432,0.00000316227766,0.00001,0.000007943282347,0.000005011872336,0.000007943282347,0.00001,0.000007943282347,0.000006876873926,0.002319960907
345,0.000001584893192,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000001995262315,0.000002511886432,0.000007943282347,0.000001995262315,0.000005096599365,0.002325057506
346,0.00001258925412,0.00000316227766,0.00000316227766,0.00001258925412,0.000006309573445,0.000002511886432,0.000002511886432,0.000006309573445,0.000007943282347,0.00001,0.000006708926566,0.002331766432
347,0.000002511886432,0.000006309573445,0.000007943282347,0.00000316227766,0.00000316227766,0.00000316227766,0.000006309573445,0.00001,0.000007943282347,0.00001,0.0000060504431,0.002337816876
348,0.000002511886432,0.000001995262315,0.00001,0.000007943282347,0.000007943282347,0.00000316227766,0.000001995262315,0.000007943282347,0.000007943282347,0.000002511886432,0.000005394970454,0.002343211846
349,0.000007943282347,0.000006309573445,0.000007943282347,0.00002511886432,0.00001,0.00000316227766,0.000002511886432,0.00000316227766,0.000007943282347,0.00001,0.000008409472656,0.002351621319
350,0.000002511886432,0.00001,0.000007943282347,0.00002511886432,0.00001584893192,0.000002511886432,0.000007943282347,0.000006309573445,0.000007943282347,0.000001995262315,0.000008812625191,0.002360433944
351,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00001584893192,0.00000316227766,0.000001995262315,0.000006309573445,0.00001,0.00001,0.000007908917473,0.002368342861
352,0.000006309573445,0.000007943282347,0.000007943282347,0.000003981071706,0.000007943282347,0.00000316227766,0.000002511886432,0.000007943282347,0.00001,0.00001,0.000006773793863,0.002375116655
353,0.000007943282347,0.000002511886432,0.000007943282347,0.00001258925412,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000002511886432,0.000006843499873,0.002381960155
354,0.000007943282347,0.000006309573445,0.00001,0.000003981071706,0.00001,0.000003981071706,0.000001995262315,0.000007943282347,0.000006309573445,0.000002511886432,0.000006097500374,0.002388057655
355,0.000002511886432,0.000002511886432,0.000007943282347,0.00000316227766,0.0000316227766,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.00001,0.000008789152996,0.002396846808
356,0.000002511886432,0.00001,0.000007943282347,0.000007943282347,0.00001584893192,0.00001,0.000006309573445,0.000006309573445,0.000006309573445,0.000007943282347,0.000008111938573,0.002404958747
357,0.000001995262315,0.000006309573445,0.000002511886432,0.000007943282347,0.00000316227766,0.000007943282347,0.000006309573445,0.000002511886432,0.000006309573445,0.000007943282347,0.000005293988022,0.002410252735
358,0.000007943282347,0.000002511886432,0.000006309573445,0.00000316227766,0.00000316227766,0.00000316227766,0.000001995262315,0.000006309573445,0.000007943282347,0.00001,0.000005249969331,0.002415502704
359,0.000006309573445,0.000006309573445,0.000007943282347,0.000003981071706,0.000002511886432,0.000006309573445,0.000006309573445,0.000002511886432,0.000006309573445,0.000007943282347,0.000005643927649,0.002421146632
360,0.000001995262315,0.000001995262315,0.000007943282347,0.00002511886432,0.00002511886432,0.000007943282347,0.000007943282347,0.00000316227766,0.000006309573445,0.000001584893192,0.000008911484461,0.002430058116
361,0.000007943282347,0.000006309573445,0.000007943282347,0.00002511886432,0.00000316227766,0.00000316227766,0.000007943282347,0.00001,0.000006309573445,0.00001,0.000008789241357,0.002438847358
362,0.000001995262315,0.000007943282347,0.000007943282347,0.000003981071706,0.00002511886432,0.00000316227766,0.000007943282347,0.000006309573445,0.000006309573445,0.00001,0.000008070646993,0.002446918005
363,0.000007943282347,0.000003981071706,0.00001,0.000003981071706,0.00000316227766,0.000006309573445,0.000007943282347,0.000006309573445,0.000006309573445,0.000001584893192,0.000005752459929,0.002452670465
364,0.000007943282347,0.00000316227766,0.000006309573445,0.00001258925412,0.000003981071706,0.00000316227766,0.000006309573445,0.00001,0.000006309573445,0.000007943282347,0.000006771016618,0.002459441481
365,0.000002511886432,0.000007943282347,0.000006309573445,0.00001258925412,0.000007943282347,0.000006309573445,0.000003981071706,0.000006309573445,0.000005011872336,0.00001,0.000006890936962,0.002466332418
366,0.000007943282347,0.000002511886432,0.000007943282347,0.00000316227766,0.00002511886432,0.00000316227766,0.00001,0.00000316227766,0.00001,0.000007943282347,0.000008094743077,0.002474427161
367,0.000006309573445,0.00000316227766,0.000007943282347,0.000003981071706,0.00000316227766,0.00001,0.000006309573445,0.000006309573445,0.000007943282347,0.000002511886432,0.000005763279849,0.002480190441
368,0.000007943282347,0.000006309573445,0.000007943282347,0.00001584893192,0.000002511886432,0.00000316227766,0.00001,0.00000316227766,0.00000316227766,0.000007943282347,0.000006798707182,0.002486989148
369,0.000007943282347,0.000006309573445,0.000007943282347,0.000003981071706,0.000002511886432,0.000002511886432,0.000006309573445,0.00000316227766,0.000006309573445,0.000001584893192,0.000004856730045,0.002491845879
370,0.000001995262315,0.000007943282347,0.000001995262315,0.00002511886432,0.00001584893192,0.00000316227766,0.000007943282347,0.00000316227766,0.00001,0.000007943282347,0.000008511272323,0.002500357151
371,0.000007943282347,0.000006309573445,0.000007943282347,0.00000316227766,0.000002511886432,0.00001,0.000001995262315,0.000006309573445,0.000006309573445,0.00001,0.000006248471144,0.002506605622
372,0.000002511886432,0.00000316227766,0.00001,0.000007943282347,0.0000316227766,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.00001,0.000009907007008,0.002516512629
373,0.000007943282347,0.000007943282347,0.00001,0.00002511886432,0.00001,0.000002511886432,0.000001995262315,0.000006309573445,0.000006309573445,0.00001,0.000008813172465,0.002525325801
374,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.0000316227766,0.000002511886432,0.000007943282347,0.000007943282347,0.000007943282347,0.000001584893192,0.000008968882375,0.002534294684
375,0.000006309573445,0.000007943282347,0.000001995262315,0.000007943282347,0.00001,0.000002511886432,0.000005011872336,0.00000316227766,0.00001,0.000006309573445,0.000006118701033,0.002540413385
376,0.000001995262315,0.000006309573445,0.000007943282347,0.00002511886432,0.000003981071706,0.00001,0.000005011872336,0.000007943282347,0.000006309573445,0.00001,0.000008461278226,0.002548874663
377,0.000006309573445,0.000007943282347,0.00001,0.00000316227766,0.00000316227766,0.000002511886432,0.000001995262315,0.00001,0.000006309573445,0.00001,0.00000613941333,0.002555014076
378,0.000006309573445,0.00000316227766,0.000007943282347,0.00001258925412,0.000006309573445,0.00001,0.000007943282347,0.000007943282347,0.000006309573445,0.000007943282347,0.00000764533815,0.002562659415
379,0.000001584893192,0.000002511886432,0.000001995262315,0.000007943282347,0.00000316227766,0.000007943282347,0.000006309573445,0.000007943282347,0.00001,0.000007943282347,0.000005733702243,0.002568393117
380,0.00000316227766,0.000007943282347,0.00001,0.00000316227766,0.00000316227766,0.00001,0.000006309573445,0.000006309573445,0.000006309573445,0.000001995262315,0.000005835409798,0.002574228527
381,0.000007943282347,0.000006309573445,0.000001995262315,0.00001258925412,0.000002511886432,0.00001,0.000007943282347,0.000006309573445,0.00000316227766,0.000007943282347,0.000006670767446,0.002580899294
382,0.000001995262315,0.000006309573445,0.000007943282347,0.00001,0.00000316227766,0.00000316227766,0.000007943282347,0.000002511886432,0.00001,0.000001995262315,0.000005502310452,0.002586401605
383,0.000001995262315,0.000006309573445,0.00001,0.00001258925412,0.00000316227766,0.000006309573445,0.000006309573445,0.000002511886432,0.00001,0.000007943282347,0.000006713068321,0.002593114673
384,0.000006309573445,0.000007943282347,0.00001584893192,0.000007943282347,0.000002511886432,0.00001,0.000007943282347,0.000007943282347,0.000006309573445,0.000001584893192,0.000007433798782,0.002600548472
385,0.00000316227766,0.000007943282347,0.000007943282347,0.000003981071706,0.000001995262315,0.000002511886432,0.000006309573445,0.000001584893192,0.00001,0.000001584893192,0.000004701642264,0.002605250114
386,0.000002511886432,0.000007943282347,0.000001995262315,0.00001258925412,0.000002511886432,0.000007943282347,0.000007943282347,0.000001995262315,0.000002511886432,0.000007943282347,0.000005588856743,0.002610838971
387,0.000006309573445,0.000007943282347,0.000001995262315,0.00001584893192,0.000002511886432,0.000006309573445,0.000006309573445,0.000006309573445,0.000002511886432,0.000006309573445,0.000006235911667,0.002617074882
388,0.000007943282347,0.000002511886432,0.000007943282347,0.00001,0.000002511886432,0.000007943282347,0.00000316227766,0.000001995262315,0.00000316227766,0.000001584893192,0.000004875833073,0.002621950715
389,0.000001995262315,0.000002511886432,0.00001,0.00001,0.00000316227766,0.00000316227766,0.000007943282347,0.000001584893192,0.000006309573445,0.000007943282347,0.00000546127354,0.002627411989
390,0.000001584893192,0.000007943282347,0.00001,0.000003981071706,0.00000316227766,0.00001,0.000002511886432,0.000001995262315,0.000002511886432,0.00001,0.000005369056008,0.002632781045
391,0.00000316227766,0.000007943282347,0.000001995262315,0.00002511886432,0.000007943282347,0.000002511886432,0.000003981071706,0.000007943282347,0.00000316227766,0.00001,0.000007376148713,0.002640157194
392,0.000006309573445,0.000007943282347,0.00001,0.00002511886432,0.000007943282347,0.00000316227766,0.000002511886432,0.00001,0.000006309573445,0.000001995262315,0.000008129400231,0.002648286594
393,0.000006309573445,0.000007943282347,0.000001995262315,0.000002511886432,0.000003981071706,0.000002511886432,0.000005011872336,0.000006309573445,0.000006309573445,0.000001995262315,0.000004487924422,0.002652774518
394,0.000006309573445,0.000002511886432,0.000007943282347,0.00002511886432,0.00000316227766,0.000006309573445,0.000006309573445,0.000007943282347,0.000002511886432,0.000007943282347,0.000007606348222,0.002660380866
395,0.000006309573445,0.000007943282347,0.000007943282347,0.00001,0.00001258925412,0.000003981071706,0.000001995262315,0.000007943282347,0.000006309573445,0.000001995262315,0.000006700984439,0.002667081851
396,0.000002511886432,0.000007943282347,0.000007943282347,0.00001,0.000007943282347,0.00001,0.000001584893192,0.000007943282347,0.000007943282347,0.000007943282347,0.000007175647371,0.002674257498
397,0.000001995262315,0.000002511886432,0.000007943282347,0.00000316227766,0.000003981071706,0.00001,0.000001995262315,0.000002511886432,0.000007943282347,0.00001,0.000005204421155,0.002679461919
398,0.000006309573445,0.000007943282347,0.000007943282347,0.00000316227766,0.000006309573445,0.000005011872336,0.000002511886432,0.000002511886432,0.000006309573445,0.00001,0.000005801320789,0.00268526324
399,0.000001995262315,0.000007943282347,0.000007943282347,0.00001,0.000007943282347,0.000007943282347,0.000006309573445,0.000006309573445,0.000002511886432,0.000007943282347,0.000006684270737,0.002691947511
400,0.000007943282347,0.000007943282347,0.000007943282347,0.000002511886432,0.000002511886432,0.00000316227766,0.000006309573445,0.000007943282347,0.000006309573445,0.000007943282347,0.000006052160915,0.002697999672
401,0.000002511886432,0.000002511886432,0.000001995262315,0.00000316227766,0.00000316227766,0.000006309573445,0.000006309573445,0.00001258925412,0.000002511886432,0.000007943282347,0.000004900716029,0.002702900388
402,0.000006309573445,0.00000316227766,0.000007943282347,0.00001258925412,0.0000316227766,0.000002511886432,0.000002511886432,0.00001,0.000006309573445,0.000001584893192,0.000008454540367,0.002711354928
403,0.000001995262315,0.000006309573445,0.000007943282347,0.00000316227766,0.000007943282347,0.000007943282347,0.00000316227766,0.00001,0.000007943282347,0.000007943282347,0.000006434580282,0.002717789509
404,0.000007943282347,0.00001,0.000007943282347,0.00000316227766,0.00000316227766,0.00001,0.000001995262315,0.000001584893192,0.000007943282347,0.000001995262315,0.000005572982018,0.002723362491
405,0.000006309573445,0.000006309573445,0.00001,0.00001,0.00000316227766,0.00001,0.000007943282347,0.000001584893192,0.00000316227766,0.000007943282347,0.00000664151601,0.002730004007
406,0.000007943282347,0.00001,0.000001995262315,0.000007943282347,0.00000316227766,0.00001,0.000007943282347,0.000006309573445,0.00001,0.00001,0.000007529696046,0.002737533703
407,0.000002511886432,0.00001,0.000007943282347,0.000003981071706,0.000007943282347,0.00000316227766,0.000007943282347,0.000007943282347,0.000006309573445,0.000001584893192,0.000005932283182,0.002743465986
408,0.000006309573445,0.00000316227766,0.000001995262315,0.000002511886432,0.000006309573445,0.000007943282347,0.000002511886432,0.00001,0.00000316227766,0.00001,0.000005390601974,0.002748856588
409,0.000007943282347,0.00000316227766,0.000007943282347,0.000003981071706,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.00000316227766,0.000007943282347,0.000006796532111,0.00275565312
410,0.000006309573445,0.000006309573445,0.000001995262315,0.00001584893192,0.00000316227766,0.00000316227766,0.000002511886432,0.000001995262315,0.00000316227766,0.000007943282347,0.00000524006052,0.00276089318
411,0.000007943282347,0.000003981071706,0.000007943282347,0.00000316227766,0.000002511886432,0.000006309573445,0.00001,0.000007943282347,0.000006309573445,0.000007943282347,0.000006404751208,0.002767297932
412,0.000007943282347,0.00000316227766,0.00001,0.00001,0.00002511886432,0.00000316227766,0.000001995262315,0.00001,0.00000316227766,0.000001584893192,0.000007612913515,0.002774910845
413,0.00000316227766,0.00000316227766,0.00001,0.00000316227766,0.00001584893192,0.000002511886432,0.00001,0.00001,0.000007943282347,0.00001,0.000007579093368,0.002782489939
414,0.000002511886432,0.000002511886432,0.000007943282347,0.000003981071706,0.000007943282347,0.00001,0.000006309573445,0.000001995262315,0.000002511886432,0.000001584893192,0.000004729302465,0.002787219241
415,0.00000316227766,0.00001,0.00001584893192,0.000007943282347,0.00001584893192,0.00001,0.000001584893192,0.00001,0.00001,0.000007943282347,0.000009233159939,0.002796452401
416,0.000007943282347,0.000007943282347,0.00000316227766,0.000007943282347,0.000007943282347,0.000002511886432,0.000002511886432,0.000007943282347,0.000006309573445,0.000001584893192,0.00000557969289,0.002802032094
417,0.000007943282347,0.000007943282347,0.000002511886432,0.000007943282347,0.00000316227766,0.000006309573445,0.000002511886432,0.000007943282347,0.000006309573445,0.000007943282347,0.000006052160915,0.002808084255
418,0.00001,0.000002511886432,0.000002511886432,0.00001258925412,0.000007943282347,0.00001,0.00001,0.000006309573445,0.000002511886432,0.00001,0.000007437776921,0.002815522032
419,0.000007943282347,0.000001995262315,0.000001995262315,0.00001995262315,0.00000316227766,0.000002511886432,0.000006309573445,0.000002511886432,0.000007943282347,0.000007943282347,0.000006226861879,0.002821748894
420,0.000007943282347,0.000007943282347,0.000001995262315,0.00000316227766,0.00001258925412,0.00000316227766,0.000001584893192,0.000007943282347,0.00000316227766,0.000007943282347,0.0000057429372,0.002827491831
421,0.000007943282347,0.000006309573445,0.000007943282347,0.00000316227766,0.000007943282347,0.00001,0.00000316227766,0.000007943282347,0.00001,0.000007943282347,0.00000723505405,0.002834726885
422,0.000007943282347,0.000007943282347,0.000002511886432,0.00001258925412,0.00002511886432,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.000007943282347,0.00000941892724,0.002844145812
423,0.000007943282347,0.000007943282347,0.000001995262315,0.00000316227766,0.00000316227766,0.000002511886432,0.000002511886432,0.000005011872336,0.000007943282347,0.000001584893192,0.000004377020307,0.002848522832
424,0.000007943282347,0.000006309573445,0.000001584893192,0.000003981071706,0.00002511886432,0.000005011872336,0.000007943282347,0.000001995262315,0.00000316227766,0.000005011872336,0.0000068062252,0.002855329058
425,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.000006309573445,0.000007943282347,0.000007943282347,0.000002511886432,0.000006758671397,0.002862087729
426,0.00000316227766,0.00001,0.00001,0.000007943282347,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.00000316227766,0.000006309573445,0.000007440725815,0.002869528455
427,0.000001995262315,0.00001,0.000001995262315,0.00001258925412,0.00000316227766,0.000006309573445,0.00000316227766,0.00001,0.000006309573445,0.000006309573445,0.000006183305441,0.00287571176
428,0.000001995262315,0.000002511886432,0.000002511886432,0.000007943282347,0.000007943282347,0.000007943282347,0.000006309573445,0.00001,0.000006309573445,0.00000316227766,0.000005663030677,0.002881374791
429,0.000006309573445,0.00001,0.000001584893192,0.00001258925412,0.00000316227766,0.00001,0.00000316227766,0.000006309573445,0.000006309573445,0.000002511886432,0.00000619393094,0.002887568722
430,0.000001584893192,0.00001,0.00001258925412,0.000007943282347,0.000002511886432,0.00001,0.00001,0.000001995262315,0.000007943282347,0.00001,0.000007456786075,0.002895025508
431,0.000007943282347,0.000006309573445,0.000001995262315,0.000007943282347,0.000007943282347,0.000007943282347,0.00001,0.000006309573445,0.000006309573445,0.00000316227766,0.00000658593897,0.002901611447
432,0.000007943282347,0.000001995262315,0.00001,0.000007943282347,0.00001584893192,0.00000316227766,0.000007943282347,0.000006309573445,0.000007943282347,0.000006309573445,0.000007539874817,0.002909151322
433,0.000001584893192,0.000007943282347,0.00001,0.00000316227766,0.000007943282347,0.000006309573445,0.000007943282347,0.000007943282347,0.00000316227766,0.00001258925412,0.000006858140547,0.002916009462
434,0.00001258925412,0.000002511886432,0.000007943282347,0.00001258925412,0.000007943282347,0.000002511886432,0.000006309573445,0.000001584893192,0.000006309573445,0.000001995262315,0.00000622881482,0.002922238277
435,0.000002511886432,0.000007943282347,0.000007943282347,0.000003981071706,0.00001584893192,0.000006309573445,0.000001995262315,0.000007943282347,0.000007943282347,0.00001,0.000007241985521,0.002929480263
436,0.000007943282347,0.000001995262315,0.000007943282347,0.000003981071706,0.00000316227766,0.000003981071706,0.00001,0.000006309573445,0.000007943282347,0.000001995262315,0.000005525436619,0.002935005699
437,0.000002511886432,0.000007943282347,0.00001,0.00000316227766,0.00000316227766,0.00000316227766,0.000002511886432,0.000006309573445,0.000007943282347,0.00001,0.000005670674398,0.002940676374
438,0.000002511886432,0.00000316227766,0.000001995262315,0.00000316227766,0.00001,0.000006309573445,0.000007943282347,0.000007943282347,0.00001,0.000006309573445,0.000005933741565,0.002946610115
439,0.000001995262315,0.000001995262315,0.000007943282347,0.00000316227766,0.000002511886432,0.000005011872336,0.00001,0.00001,0.000007943282347,0.000006309573445,0.00000568726992,0.002952297385
440,0.000007943282347,0.000002511886432,0.000001995262315,0.00001584893192,0.000005011872336,0.000006309573445,0.000001,0.000007943282347,0.00001,0.00001,0.000006856409114,0.002959153794
441,0.000002511886432,0.000006309573445,0.000007943282347,0.000007943282347,0.00001258925412,0.00001,0.00001,0.000007943282347,0.000001995262315,0.000007943282347,0.00000751791057,0.002966671705
442,0.000006309573445,0.000006309573445,0.000001995262315,0.000007943282347,0.000006309573445,0.000006309573445,0.000002511886432,0.000007943282347,0.000007943282347,0.00001,0.000006357528957,0.002973029234
443,0.00000316227766,0.000005011872336,0.000007943282347,0.00001258925412,0.000002511886432,0.00001,0.000002511886432,0.000007943282347,0.000007943282347,0.00001,0.000006961702402,0.002979990936
444,0.000007943282347,0.000007943282347,0.00001,0.000003981071706,0.000007943282347,0.000006309573445,0.000001258925412,0.000001995262315,0.000007943282347,0.00001,0.000006531796227,0.002986522732
445,0.000007943282347,0.000007943282347,0.00001,0.00001584893192,0.000007943282347,0.000006309573445,0.000001584893192,0.00001,0.00000316227766,0.000006309573445,0.00000770450967,0.002994227242
446,0.000007943282347,0.000007943282347,0.000007943282347,0.00000316227766,0.00000316227766,0.00000316227766,0.000006309573445,0.00001,0.000006309573445,0.00001,0.000006593582691,0.003000820825
